142570314918936577	NONE
142571186566602752	P+
142572924950413312	N
142573377415168000	N
142573444284956672	P+
142574152023420928	P
142574263776452608	NONE
142574305568501761	NEU
142574890103488513	P+
142575012468097024	P+
142575019338371072	N+
142575362604400640	NONE
142575504363499522	N
142575507953819648	N
142576458605408256	N
142576466452938752	N
142576752072462336	NONE
142576984894078976	N
142577377187340288	P+
142578020857810945	N
142578208867487744	NONE
142578414765875201	NONE
142578661336428545	NONE
142578786641256448	N+
142579195493613570	NONE
142579652672761856	P+
142579665473769472	N
142579806360449024	NONE
142579971389526018	N+
142580110325854208	N
142580414505172994	NONE
142580645732954114	N
142581165973450753	NONE
142581511131115521	NONE
142581553120292864	NONE
142581599500902400	NONE
142581675610750976	N+
142581735383777281	N
142581832377057280	NEU
142581903717969920	N
142581933560438784	NONE
142581960945041408	NONE
142582443743002624	N+
142582537510862848	N
142582728381038592	NONE
142582992362156033	P+
142583193185431552	NONE
142583194955427840	P+
142583294620471297	NONE
142583341705736192	P+
142585106912120832	NONE
142585233814978560	N+
142585546496151552	P+
142585649684430848	NONE
142586334857531392	NONE
142586986367160320	NONE
142587062426677249	P+
142587244220387328	NONE
142588701602627585	N
142588808687390721	P+
142589720294203393	P+
142590612426862592	P+
142590880900059136	NONE
142591911348273152	P+
142592805192208384	P+
142594824342745089	NONE
142595353957511168	P+
142596653881368576	NONE
142597304245960706	P+
142597613647175680	P+
142598104972148737	NONE
142598111427174400	NONE
142599908766126080	N+
142599920094937088	NEU
142599953318023170	N
142600275583176704	NONE
142600652638523392	NONE
142601387715473408	N+
142602222872707072	NONE
142603573480534018	NONE
142606754168057857	P+
142608675834568704	NONE
142609067456729088	N
142609135295410176	P+
142609319848972288	NONE
142609493598019585	P+
142609749626720256	NONE
142609764294201344	NONE
142609886801432577	N
142610505360621569	NONE
142610717332357120	P+
142610940263804928	N+
142611302198689794	NONE
142611358784032768	P+
142612310131867648	P+
142613147986042881	N
142614927918641152	P+
142616947081748480	P+
142617920466452481	P+
142621769524719616	N
142622495323860992	NONE
142624100932792320	P+
142624223330975744	N
142624520098955265	P+
142624972504969216	P+
142627173730230272	P+
142627347961622529	NONE
142630210720894976	P+
142630774716366848	P+
142632591433015296	P+
142633873430417408	N
142633951603851264	NONE
142635062612078592	N
142636720456867840	NEU
142636728614780929	N+
142636870361296896	P+
142637518884581376	N
142637568649990144	P+
142637862909771776	NONE
142637955327066113	N+
142640074557882368	P+
142640711303569408	N
142640871559532544	N
142640934197272578	NONE
142641864200294400	P+
142642597163315200	P+
142642638930198529	NONE
142642819490783233	N
142644790293573633	NONE
142646592263028736	P+
142649936905908225	P+
142650359725305856	P+
142650383142100992	NONE
142650910328369152	NONE
142651414441771008	P+
142652570635223041	NONE
142652754853232641	P+
142652930141597698	P+
142653291036282880	NONE
142654693649293312	P+
142655624231124992	NONE
142656972297211904	NONE
142658082110054400	P+
142658199269552128	NONE
142659463223050241	NONE
142659595624644608	N
142659607305797632	NONE
142659680894857218	NONE
142659729020301312	NONE
142659780748644352	NONE
142659865691701248	NONE
142661421698781185	P+
142663000241872896	N
142663028939304960	P+
142663107670577152	P+
142663437972021248	NONE
142664015800307712	N
142664042799042560	NONE
142664180229607424	P+
142664724314722304	P
142664987222089728	NONE
142665714766065664	P+
142666389134643201	NONE
142666859546808321	P
142667240217649152	NONE
142668591895023616	P+
142669247859015680	NONE
142670030377725952	NONE
142671129641877504	NONE
142671399897677824	P+
142672767601475584	NONE
142672988897161218	NONE
142673715002474496	P
142674580484526080	P+
142675421253742592	NONE
142676227545767937	P+
142676481728970753	NONE
142676824596545536	NONE
142677246589673472	N+
142677443076038656	N
142677610026110976	N
142677672743546880	P+
142679594351329280	P+
142679648654987264	NONE
142680368875712512	NONE
142681173792010240	P+
142681269736706048	P+
142681555083599872	P+
142681721610047488	N+
142682083649789952	P+
142682109826449408	NONE
142682238671269888	NONE
142683474556497920	NONE
142683736906010625	P+
142684407151599616	N+
142685106111397888	P
142685476506181632	NONE
142685649093394432	P+
142685698443583489	P+
142686298333913089	N
142686315597668353	NONE
142686577804578816	P+
142687103514447872	NONE
142687564975968257	P+
142687787928399873	P+
142687872435228672	P+
142688183761633280	NONE
142688519607955456	NONE
142689128818028544	NONE
142689316781568000	N
142689358384857090	NONE
142689508482220034	P+
142689810824445952	P+
142689915002556418	N
142690520504877056	P+
142690790945206272	P+
142690894859091968	P+
142690936768577536	NONE
142692568159879168	P+
142692686653169664	N
142692889745571841	P+
142692962298630144	NONE
142693331988783105	P+
142693964967968769	P+
142694694038683648	P+
142694727643443200	P+
142694800863404032	NONE
142695086893957120	P+
142695213767462912	P
142695243232460800	NONE
142695798990311424	P+
142696054087880704	P+
142696207716859904	P+
142696960611188736	P+
142697072167092229	NEU
142697117973098497	P+
142697981806780416	NEU
142698014899843072	N
142698312460541952	P+
142698379040927744	NONE
142698573497249792	NONE
142698759602708480	P+
142698978180472832	P+
142699518637510656	P+
142699722614915073	NONE
142700799087230976	P+
142700943832649728	P+
142700955782221824	P+
142701247089221632	N
142701580561555458	P+
142702318377381888	N+
142702479040184320	NONE
142703377942446080	NONE
142705091311443968	NONE
142705299713822720	P+
142706170153537536	P+
142708657744912384	N+
142709555879612416	P+
142710223201763328	P+
142710278134571008	P+
142710932127219713	P+
142711073798230016	P+
142712949335789568	P+
142713771528433664	N
142714605322502144	P
142716216916713472	P+
142716664595755008	NONE
142717294127230976	NONE
142718724305207297	P+
142718975380430849	P+
142719132205461504	NONE
142720454799536128	NONE
142721912131428352	NONE
142722375220342785	P+
142723666705256448	P+
142724232823058432	N+
142725356141547520	NONE
142726767159951360	P+
142727317968531456	P+
142727796999995394	NONE
142729172626833408	NONE
142730160142172160	P+
142731430521352192	P+
142731546955227136	P+
142732923215417344	P+
142733457250983936	N
142734064548450305	NONE
142735637580226560	NONE
142735779729391616	P+
142736680405843968	P+
142737134254698496	N+
142737195386679297	NONE
142739412667727872	P+
142740786281332737	P+
142741404421070848	P
142743606225149952	N+
142746245558054912	P+
142746286234419200	NONE
142747105310674944	NONE
142748148815761408	NONE
142750268700897280	P+
142752498585829376	NONE
142752865436434432	NONE
142753352135090176	NONE
142753738644393984	NONE
142754897467682816	NONE
142757498292678656	N
142760399257866240	P+
142761164881928192	NONE
142761364446908416	NONE
142761445514416128	NONE
142761515529940993	NONE
142762316914626560	NONE
142763641844928512	P+
142764076924280832	P+
142765230760529921	P+
142768731179843585	N
142785189276434432	P
142788522946998272	P+
142788819555594240	P+
142792844330020864	P+
142793848769347584	NONE
142794428652863488	P+
142797344512028673	P+
142797474376073216	NONE
142800990876340224	P+
142832674665537536	NONE
142854897455480833	N
142861902308065280	NONE
142867457919565824	P+
142868790236033024	N+
142876285050433536	N+
142876736789557248	P+
142876876040441858	NONE
142879052779364352	P+
142880598174871553	NONE
142880794170499073	NONE
142880919735369728	P+
142882498555285504	NONE
142885428905787392	NONE
142887447808835584	NONE
142887786691825664	P+
142890465992257536	N
142891079727980544	NONE
142891881980899328	P+
142892411637612544	NONE
142893141773651968	N+
142893813671804928	P+
142894061366415360	NONE
142894587235672064	P+
142894734485110784	P+
142897261955911681	NONE
142898373018664960	NONE
142900260291883009	NONE
142900486666846208	NONE
142900986053279744	P+
142901805683179520	P+
142902487349862400	NONE
142903418883809281	P+
142905898292088832	NONE
142906469921210368	N
142907297499320321	P+
142907717684699136	P+
142908330078257152	NONE
142908385589854208	P+
142908388823670784	P+
142909336434393088	P+
142911390108225536	N
142911784049840128	P+
142913616184737792	NONE
142914940007755777	N
142916353433677824	P
142916851083640832	N
142918808921837568	N
142919835469361152	NONE
142920068500688896	P+
142920655027965952	P+
142920984662507520	NONE
142921008465190912	P+
142921661086318592	N
142921854837985282	N
142921963915051008	NEU
142922854890090497	NONE
142923030912442368	NONE
142923751586152448	N
142924196199145472	P+
142924303346839553	N
142925733260558336	P+
142926235226480640	P+
142926473391640576	NONE
142927332796149760	NEU
142929065211478016	N
142929179577565184	P+
142929479797448704	P+
142931984426086401	NONE
142932036280262656	NONE
142932838382190592	NONE
142932925812457472	NONE
142934077174067201	N
142935158310449152	N
142935743797542912	NONE
142935834520338432	NONE
142936015705874432	N
142936033980465153	NEU
142936106130878464	P+
142937889737687040	NONE
142937898679926784	NONE
142937994159063040	NONE
142938113671561216	P+
142938260459618304	N
142938844772302848	P+
142939080127291392	P+
142939145159966720	P+
142939159970070528	P+
142939632370323456	NONE
142939653325074432	P+
142939905796997120	NONE
142939964525645824	NONE
142940198135808000	P+
142941009360338944	NONE
142941163152867328	NONE
142941232128212992	NEU
142941620634001408	N
142941750435135489	P+
142942311817560064	P+
142942626591682562	P+
142942727196258305	P+
142942801808719872	P+
142943132777054208	NONE
142945459969859584	NONE
142946700363964416	P+
142946825509416960	P+
142947207451131904	NONE
142947600679702528	NONE
142947712017510401	N
142948035603869696	NONE
142948206114914304	NONE
142948304857202688	N
142948463569674240	NONE
142949280955645953	N
142950219250806784	NONE
142950640790933504	NONE
142951487113396225	P
142952496527187969	N+
142952916314099712	NEU
142953080567242752	P+
142956192958918656	NONE
142956380121333761	NEU
142957042330636288	NONE
142957057325273088	N
142957474960506881	P+
142960606285283328	NONE
142961386450980865	NONE
142962257209475072	NONE
142963129616318464	NONE
142963160268288000	N
142963333304299520	NONE
142963684732448768	P+
142965853984538625	N+
142966003108818944	P+
142966632535429120	NONE
142966911049793537	N+
142967211408101376	N+
142969715667636224	NONE
142969811029344256	P+
142970001501069312	P+
142970753074204674	P+
142971572330835968	NONE
142973052223889408	P+
142973355425939456	NONE
142974365351411712	P+
142974978235707392	NONE
142976653809827840	NONE
142977002289381376	NONE
142978452520308736	NONE
142979165384228864	NONE
142979616158658560	P+
142981004787855360	P+
142981434817253376	NONE
142983931552210944	NONE
142985990695424000	N
142986572525080577	N
142987983841271808	N
142988916008550400	P+
142988933440094209	N
142989226626134016	N
142990234257330178	NONE
142991417525018624	NONE
142992579049422848	N
142992654202974208	NONE
142993597086707713	P+
142993638169919489	N
142993814448115714	N
142995207531663360	P+
142995481692344320	NEU
142995839579725825	NEU
142996941092044800	P+
142999531531927552	NONE
143000953925279745	NONE
143000955879833602	N
143002027771961344	NONE
143006005100429312	NONE
143006022754254848	P+
143006764739215361	NONE
143007747426877441	P+
143009838891401216	NONE
143010537410801664	P+
143011083484016640	NONE
143011530512932865	N
143011961620279296	N
143011968050139136	NONE
143012759569842176	P+
143012773687853057	NONE
143013405039661056	P+
143014465233887232	NONE
143014510125518849	P+
143015288328302594	NONE
143017806877818880	P+
143020391730905088	NONE
143021291555930112	P+
143023199825838080	NONE
143023731642597376	N
143024715857010688	N
143024898720276480	P+
143025390678585344	NONE
143025977654648833	P+
143026259323125760	NONE
143026554564395009	P+
143026660973875202	NONE
143026775520329728	NONE
143027893965045761	NONE
143030020972093440	P+
143030259569262592	NONE
143032273208475648	NONE
143032915259949058	P+
143033522595184641	P
143033545106014208	NONE
143035393191849984	P+
143036369692934144	P+
143037143604932608	P+
143038964306161665	P+
143039577744089088	P+
143039826369855489	NONE
143040089847640065	P+
143040383029481472	P+
143040463329435648	NONE
143041508923289600	N
143041828457943040	P+
143042254657945601	P+
143048516183408641	P+
143050908740227072	P+
143053237694640128	P+
143055259592441856	P+
143059757241090048	P+
143061402897235968	NONE
143061721949540352	P+
143062209499627521	P+
143062707980083200	P+
143064254705188864	P+
143066981405425664	NONE
143067462559207426	NONE
143069328256942080	NONE
143071315325222912	P+
143071607315898368	NONE
143071979979816960	NONE
143072034455420928	NONE
143075344398819328	NONE
143076081530970114	P+
143076132567265280	P+
143076342227931137	P+
143076620754886658	NONE
143076847314419713	NONE
143076950477520896	P
143077000834322432	P+
143078244055392256	NONE
143078932441341953	N
143084261191331841	NONE
143085048663519232	P+
143085236396363776	NONE
143085421763629056	NONE
143085790753337344	P+
143085854783569921	NONE
143086147306917888	P+
143086299321081856	NONE
143086905519652864	P+
143087130023952384	N
143089793729961984	P+
143090193874944000	NONE
143091511180017664	P+
143091582378328065	P+
143091828621721600	NONE
143092528319709184	N
143092815231074304	NONE
143093371085389824	NONE
143093376751906816	N
143097568048582656	P+
143098187014615040	NONE
143098883231318016	P+
143099512888623104	P+
143100140364890113	P+
143100550735609856	P+
143100962947604480	N
143101692181880832	P+
143102064464109569	NONE
143103085202522112	NONE
143104178087137280	P+
143104426532536320	P
143104441669783552	N
143104555285102592	NONE
143104570363609088	P+
143104673476395010	NONE
143105307260882944	P+
143105610739757058	NONE
143106382940471296	NONE
143107870089687040	NONE
143108321954643969	NONE
143108908314144770	P+
143109893203828736	P+
143110928429359104	P+
143111691054481408	P+
143113319480430592	P+
143113510350618626	N
143114410871885825	NONE
143115051304370177	N
143115364451094528	P+
143116288930234368	N
143116996572229632	P+
143118978607366144	NEU
143119868558979073	NONE
143121209683476480	P+
143122082392309760	NONE
143122167368921088	N
143123312896245760	P+
143124252168695809	P+
143124983613362177	P+
143125203327795202	NONE
143125471415111680	NONE
143130092799926272	P+
143130145249705985	NONE
143130712743231488	P+
143132398673084416	P+
143133670075670529	P+
143134413998391297	P+
143138486642417665	NONE
143139971702849536	P+
143158177419104257	P+
143158813564993536	P+
143158976178171904	P+
143162688317571073	N
143170089959698432	P+
143194267857326080	P+
143195469277970432	P+
143201554986569728	N
143217215058087936	NONE
143220422341697536	P+
143236169671512065	P+
143236590385377280	N+
143236959425413120	N
143238340915888128	N
143240529017180160	N
143240794785062912	NONE
143241271232827392	P+
143242943640252416	P+
143246339264880640	NONE
143246825816719360	NONE
143248967789056000	NONE
143249527716061184	P+
143249585597452288	N
143249732230324224	N+
143249777067429888	P+
143251773224792064	NONE
143252050136924160	N
143252917640626176	N+
143253100503908353	NONE
143253311238324225	N
143254574340382720	N+
143254823792410624	NONE
143255052398764032	NONE
143255354963267584	P+
143255571720708096	N
143255616411021312	NONE
143256679474139136	P+
143256986207789056	P+
143257404811902976	P+
143257416786644992	N+
143257668428103681	NONE
143257719179198464	P+
143257935978573825	N
143258143818924032	NONE
143258549399728128	NONE
143258747983233025	NONE
143259300746366976	P+
143259500420407296	P+
143259667957686272	NONE
143259963463180288	NONE
143260700930883584	NONE
143262000825372672	N+
143262198939123712	NONE
143264765987397632	N+
143265168745443328	NONE
143265466314530816	P+
143265835727847424	N
143265879591890944	NONE
143266054917996544	NONE
143266251299504128	NONE
143268082792665088	N+
143270937255608321	N
143271792658747392	NONE
143273100077830144	N
143274137996115968	N
143274312470761473	NONE
143274313703895040	N
143274450144604160	P+
143274540649299968	N
143275300380352512	NONE
143276035058831360	NONE
143276530951393281	NONE
143276977271488512	P+
143277024159596545	N
143277577514123264	N+
143278485912293377	P+
143278764665737216	P
143279569078722560	NONE
143280646134054912	P+
143281248574517248	P+
143281412806676480	NONE
143282372018835456	NONE
143282927868977152	P+
143283697976750080	NONE
143284420797931522	P+
143284502540722177	NONE
143284582706458625	N
143285424700395522	N
143286179951939584	P+
143286453642862592	N+
143286584299626496	P+
143286604025438208	P+
143287209234141184	N
143289261309952000	NONE
143289954804576257	P+
143290078960160768	P+
143290758735212545	P+
143291050855890945	P+
143292509207019520	P+
143293469060894720	N
143294472153870336	NONE
143294744422920193	P+
143295630519959552	NONE
143297161797443586	N
143298981689167872	NONE
143299229421539329	P+
143299428114108417	N
143300803015352320	P+
143302150682980352	P
143302713575358464	NONE
143302742117588992	NONE
143305150189146112	NONE
143305239083225089	NONE
143305638074777600	N
143306107589378049	P+
143306113595613184	P+
143306459608924160	P+
143307325715918849	P+
143308046238613505	P+
143309276138582017	NONE
143309849558654976	NONE
143310826152001537	N
143311325781688320	P+
143311520619700225	P+
143311811792478208	N
143312025186078721	NONE
143312506419552256	NONE
