143891342517481472	NONE
143952582036037632	P
143954158037385217	N
143977788825808896	N
143981851952955392	N
143983266272247808	N+
143983384643911680	N+
143986601884778496	NONE
143987608870060032	P
143990880381059072	NEU
143992574116499456	N
143995497928073216	N+
144001153846353920	NONE
144001369534238720	NONE
144005115106439169	P+
144011410857410561	P
144012076824793089	NONE
144013467798614016	P+
144014285130043392	P
144016948617949185	P+
144028652869402624	NONE
144033191601246208	N
144033311872925696	N
144037972180865024	NEU
144037993211105280	P+
144038375844888576	N
144039496021843968	NONE
144046760757690369	P
144059183950606337	P+
144063766248685568	NONE
144071155320487936	N+
144075611776884736	P+
144078704937680897	NONE
144080307262472192	NEU
144094237338767363	N
144106014541758464	NONE
144121476843438080	P
144130433943220225	P+
144148268484542465	NONE
144158414216503297	N+
144160529227849728	P
144161681256353792	P+
144171370861961216	P
144174878495473664	P+
144183328688443392	N
144199308588228609	NONE
144292454085046272	N+
144304744582754305	NONE
144317421958856704	NONE
144326923579953152	N
144329784279826434	P
144343897643032576	N+
144348610153287680	P
144354084403691521	N
144357274918457344	P+
144368124202987520	P
144383613956390913	P+
144396048767533056	NONE
144397913404084224	P
144405623747002369	NONE
144411739402936320	N+
144411865873788928	NONE
144455156124229632	P
144461920496390144	NEU
144466101076627457	N
144470614957240321	N+
144490077748338689	P
144493971568205825	N
144494149582852096	N+
144494768586633216	N
144495624459526144	NONE
144495966802817024	P
144495990701953024	P+
144500360537575424	N+
144523015403741184	N
144531366170730497	P+
144531694987382785	NONE
144532188409499649	N
144541808028958720	P
144548231446147072	P+
144550919198093312	NONE
144565001825423361	NEU
144569909064638464	N
144572125414559745	P+
144580059209007104	NEU
144607617774399489	NONE
144678829435265024	P+
144679980369051648	P
144706689092956160	N
144708325005725697	P
144708800304263168	P
144724809060851712	P
144725240075915264	P+
144732541713252352	NONE
144736008284540928	NONE
144755214837219328	NONE
144778071776571393	P+
144778141783699456	NONE
144784098899144704	P+
144799032731115521	N
144799223370625024	NEU
144811951107743744	N
144816946720944128	N
144819507289001984	P
144833381002256384	N
144836460032430081	NONE
144840003577577473	NONE
144845296533389312	N
144847518428172288	NEU
144848707429474305	N
144849200843198464	N
144854843574587392	N
144863074585812992	N
144868690079399936	P+
144884537749544962	P+
144892101849661441	P+
144896236451930113	NONE
144897237120593921	NONE
144909824897986560	N
144917140556877824	N
144927552539078658	N
144948035821109249	P+
144961656391335936	P+
145027082857099265	N
145029137952808960	NEU
145031105102356480	NEU
145032814654533632	P+
145033308152135680	P+
145037601936650240	NONE
145037724380958720	NONE
145051053728088064	P
145056350261608448	NEU
145058995470737408	N
145065354186596352	P
145067494883852289	NEU
145072583040172032	N
145078168297017344	N
145082451880968192	N
145086208761008128	N+
145093081182646272	P+
145102316004061184	P+
145103718650609664	N+
145104667049861120	P+
145111513559089153	N
145117960888004609	P+
145135542424702976	NEU
145136753240584192	NONE
145141091849605120	P
145160906102411264	P+
145170188441096192	N+
145174157112512512	N
145189215175577600	NONE
145211870335336448	P+
145226774853328896	P+
145237361066917888	N
145242329618464769	NONE
145244574183473154	NONE
145247850694062080	P+
145251507070189568	P
145251645398323200	P+
145260159411818498	N+
145271322027638784	P
145278339907723264	N+
145296517312425984	P+
145411263646801920	NEU
145416970811084800	NONE
145418106070773760	N
145428515150512128	P+
145431570843578368	N+
145435933578235904	NONE
145439694476414976	P+
145443653303808000	P
145443949165809664	P+
145459349547003904	NONE
145464552199421952	N+
145465139880136705	P+
145470762625667072	NONE
145475569826537472	N
145480603125547009	NEU
145483077156749312	NONE
145496621935894529	P+
145497668288909312	N+
145517960285519872	P+
145524013270179840	N
145537833761906688	P+
145550937954590720	P+
145560519623974912	NONE
145565168619888640	NONE
145565289151610880	P+
145566336301539328	NEU
145571042331602944	N
145583999803330560	P
145592684529205248	P
145600074309840896	P+
145604570964430848	NONE
145606175587713024	P+
145610061820076032	P+
145613925973630977	P
145621830265348096	P+
145626918073536512	N
145637380974575616	NONE
145637490928267264	P
145640364596936706	NEU
145640638543691776	NEU
145642569945190400	P+
145670701796429825	P+
145705333157937153	N+
145769140198715392	P
145769828433670145	P+
145789235553767425	N
145792989371965440	N
145799970765807616	P+
145805452553359360	NONE
145809751945646080	P+
145810899008110592	NONE
145811227854114816	NONE
145831956251295746	P+
145834425970728960	NONE
145851976419250177	P+
145866760002875392	P+
145869000285495297	NONE
145872299311108097	NONE
145889760240603136	P+
145891861523988481	N
145892508818350080	P+
145896381213720576	N+
145920542459969536	N+
145949843343421440	N
145967478487527425	N+
145967621622333440	P+
145968552422289409	P+
145973499209588736	N
145974997096218624	N+
145982946388606976	N
145984627948007424	P
145989951312494592	P
145990222381989888	NONE
145994351967879171	P
145998477640478720	NONE
145998840057700353	NONE
146030751677288448	P
146068978261962752	P+
146111403097473024	N+
146118611684175872	P+
146122471899267072	NONE
146123471737470976	NONE
146125946011926528	NONE
146133560477233152	P+
146145268998479872	NONE
146151472973889537	N
146159986517622784	N
146162326796640256	P+
146167688585166849	NONE
146169163117903874	NONE
146174815835930625	P+
146174846710194176	NONE
146178129889738752	NEU
146178353425162240	N
146179341796114432	P+
146187281160617984	NONE
146187507002908672	P+
146189931738435584	P+
146191445156569088	P+
146191685955747840	NEU
146193641222840320	NONE
146194489449521152	P
146195342734532608	NONE
146195374774824962	NONE
146196700237799424	NONE
146197871971143680	NEU
146207996400242688	P+
146223839146278912	N
146236036245229568	P
146244371778514944	P+
146244707754848257	P+
146245789209997312	P
146260014196211712	NONE
146265525473910784	NONE
146266426238443520	NONE
146266455544045568	P+
146269301488365570	NONE
146272181993738240	P
146272693904351232	N+
146273091222388736	N
146290026374901761	P+
146292900416856065	P
146295142733721600	N
146295817190391808	NONE
146304862001438721	N
146308667283734528	P+
146316610565713920	NONE
146327646383505408	NEU
146346620370423809	N
146347181207597057	P+
146351141372952576	N
146353197211074561	P
146359195149664257	NONE
146376963672645632	NEU
146381625024974849	P+
146411085426208768	P+
146466906424082432	P+
146471403909169152	NEU
146472290626961408	NONE
146483958421536768	P+
146486933286170625	NONE
146487308114329601	NONE
146488051022045184	P
146491990371078144	NEU
146498715794935808	N
146503011869532160	P
146503759193849856	P+
146504703386198016	NONE
146505516489781248	NONE
146507791945830400	NONE
146516029458223105	P
146516351207481344	NONE
146517626745655296	NONE
146518091839447040	N
146518709379411968	P
146521231410204672	P+
146523010084515840	NONE
146523741898280960	NONE
146524481219870720	NONE
146527542386499584	N
146528745069621248	N
146531191225458688	N
146534688926859264	NONE
146554948899962881	N
146562031624003585	NONE
146566740917227520	NONE
146569981004496898	NONE
146571111172280321	NONE
146571173487067137	NONE
146574756265725952	NONE
146575965156413440	P+
146577325088190464	NONE
146580721048371201	P+
146610083592273920	N+
146611698000863234	P
146613633324027904	P+
146614627873202176	P
146616461182509056	P+
146616883444060162	NONE
146616966885556224	N
146618691566583809	NEU
146623343406219264	P+
146624031666352128	N
146624716529086466	N
146627689233657856	NEU
146628340500013056	P+
146648357773905920	NONE
146655818627022851	P+
146658814844866560	NONE
146660026591875072	NONE
146663729621237760	N
146667119692623873	P+
146668877328293889	N
146671741081616385	P+
146673767467327489	P+
146677386220552192	P
146681617421836290	NONE
146685027332276224	NONE
146691362866204674	N
146696113699819521	NONE
146706035783110656	N
146706977739902978	NONE
146708062613409792	P+
146708963617017857	P+
146713735342460929	P
146715342750744577	NONE
146716381327536128	P+
146718946911981568	P
146728247760142337	P+
146729467061088256	P+
146743672338251776	NEU
146745848498368512	NONE
146786607071105024	N
146830538785828864	P+
146844241614741505	N+
146846756720750592	NONE
146851495751581698	NONE
146853723757494272	NEU
146856106583523328	P+
146856357423874048	N
146861504019431425	NONE
146864329948536832	NONE
146874745982423040	N
146874987284926464	NONE
146881344406953984	N+
146883862394454016	N
146885375812579329	N+
146894681857462272	P+
146897768819077120	P+
146897959894790145	P+
146899349480280064	P+
146913067740053505	N+
146915426906013696	N+
146918553763852288	N
146927962221068288	P+
146928059734441984	P+
146930939023462402	NONE
146934633911693312	NONE
146945500296396800	NONE
146946515884195840	NONE
146969653577654272	N
146975420435267584	NEU
146976357497315328	N+
146980953145880576	P
146983591799300097	P+
146992269961080834	N+
147000093009125376	P+
147006442082279424	N
147023128789393408	P+
147029623987908609	P+
147035505350025216	NONE
147071830224674817	P
147072035485528064	P+
147079930000310272	N+
147083709617672192	NONE
147091247067168768	N
147092855209463810	P+
147098353719717889	P+
147102270947983361	NONE
147106926189228033	P+
147107309678628864	NEU
147119727389589506	N
147119868624384000	NONE
147119995955052544	P+
147123156820312064	N+
147127529969434624	NONE
147128519938408450	P+
147129088031727616	NONE
147194201015197696	NONE
147203122073321473	NONE
147211086725263360	NONE
147214415048081408	N+
147214662906294273	N
147218603761074177	P+
147229610445246464	P+
147230033214312449	NONE
147242645947813889	P+
147245691205459968	NONE
147255479758884864	P+
147257058817871873	NEU
147261273447481344	NONE
147263079862906880	P+
147266739204403201	N
147275373472780288	P
147275888038387712	P
147276342742888448	P+
147281547907694592	NONE
147289339624300544	N
147289862226186240	NONE
147292358436847617	P+
147298368459251712	N+
147300085540196353	NONE
147301245370109952	P+
147301251363770368	N+
147308309597257728	P
147319129928507393	NONE
147321464461328385	P+
147335435314671616	NEU
147338337399738368	N
147338793110880256	P+
147356944204709888	NONE
147356955634176001	NONE
147357566878490625	N
147357650097680384	N
147367324259852289	P
147368350559911938	NONE
147372374248013825	P+
147375111341752320	NEU
147376956852289537	N
147378792556539906	NEU
147380766576345090	N
147381925043109889	N+
147387349364514816	NONE
147388326717038592	N
147392854405292032	NONE
147399259501772800	P
147400065068179459	N
147400562604908544	N+
147402269774716928	N
147420463658827776	NONE
147420743796391936	P+
147422437867397120	NONE
147422527596138496	N
147423393958985728	NONE
147424568611573760	N
147425135459184640	N+
147426177689202688	N+
147426376901865473	P
147426391460298755	NONE
147426966801358849	N
147427178554998785	N
147427522001387520	P+
147428129118490625	NONE
147428533499731969	NONE
147430963335532545	P+
147431682516066304	NONE
147432053414174720	NONE
147432735642877952	NONE
147434761093251072	N
147435158419677184	N
147435311444656128	P+
147435782020407296	N
147435980427755522	NONE
147436635603206144	NONE
147442192611414016	NEU
147442458622566401	P+
147447338959507456	NONE
147449540872642560	NONE
147450854713204737	NONE
147453171906789378	P+
147551473906089984	NONE
147560942195060736	N
147563419757842432	P+
147573345607614464	NONE
147573460791590912	N+
147573628681207809	NONE
147573722163838976	NONE
147575990267297793	N
147589940660813825	N
147600544469487616	NONE
147628418547204096	N
147635238363873280	NEU
147636013102145536	P
147637850974851073	NONE
147637988229267456	P+
147639569033072641	NEU
147640959767818241	NEU
147641627240960000	P+
147650689215119360	N
147650832555458560	NONE
147653286026149888	N
147666281364070401	P+
147670370315550721	N
147678287051759616	N
147680574843265027	N
147701314837684224	P+
147703073920389120	P+
147706706053431296	P+
147710611365707776	NEU
147716117274701825	N
147717422181388288	P+
147717675399905280	P+
147720088081022976	P+
147720811254525953	P+
147725796918833152	NONE
147726024644362240	NONE
147726944404914176	N+
147730445172350977	P+
147732934508544000	NONE
147737118343577600	P+
147737852585844740	NONE
147739193018302464	NEU
147742747149860864	P+
147750218958503938	P+
147777990208651267	P+
147781856551649280	N+
147786924013264896	P+
147807786124836864	P
147808583306850307	P+
147809045087133696	P+
147809599620255745	NONE
147815039007604736	N+
147816031186980864	P
147820636834758657	NONE
147822960441434114	P+
147824314803163136	P+
147830243158278144	NEU
147836548853923840	P+
147842752133087232	N+
147913339387912192	P+
147946743538008064	N+
147957903834365952	N
147968581429243904	P+
147985640561197056	N
148001397193965568	P+
148009671419109376	N
148012560447311872	P+
148013144629977088	P
148023404170194944	NONE
148026563529678849	NEU
148047073562984448	NONE
148077396485083137	NONE
148088655435665408	P
148102961300635649	NONE
148106810044317697	N
148106994694369280	P+
148112624062693376	NONE
148114043876556800	NONE
148123568935403521	P+
148125671657451520	P+
148126999804772353	P+
148130777345949697	P+
148135403612934144	P+
148140442041597952	N+
148148526214422529	P+
148149066369466369	P
148155950921031680	NEU
148162568203141120	P+
148167731009683456	P
148168448441196544	N+
148171690554298368	P
148175245948358656	NONE
148175810992422912	NONE
148180265074835456	P+
148207900433719296	P+
148224832528592896	P+
148304456805662720	P+
148320706847965184	NONE
148320816797454336	NONE
148320873164713984	N
148322051009159168	NONE
148323426535354369	N
148339935609487361	NONE
148345424879693824	P
148347389244219392	P+
148359330452877312	NONE
148363324839559169	NEU
148370021561802752	P+
148374039491121152	P+
148378646413975552	P+
148380334977843200	NONE
148391995541438464	N
148396345789648897	P+
148404722229977089	NONE
148405678250278912	N
148406016810299392	NONE
148408281562497025	NONE
148428803457294337	N
148436908391931904	NONE
148438057018863616	P
148445811246764032	N+
148451061726851072	N+
148452596066164736	N
148454312119500800	P
148460546331656192	P+
148473765699923968	NONE
148475890643374080	P
148482067452264448	P+
148483335935631360	P
148483712701566977	N+
148484140352802816	NONE
148491068625788928	P
148493455801331712	N
148505366458671105	N
148509321297264641	P+
148512614782222336	P+
148518573332103168	P+
148524839953641475	N
148526829207162880	P+
148534555610054656	N+
148537291466473474	P
148538409563062272	P
148547089243189249	P+
148564633911963650	P+
148604638751494147	P
148638094499909632	P
148647330751582208	P
148650549208825857	NONE
148665218686398464	NONE
148670569297092608	NONE
148673844402601984	P+
148678469969129472	N+
148681086120099840	NONE
148681249232388096	P
148685081358241793	NEU
148690771086811137	N+
148703764310802432	N+
148706401802391553	N+
148706855860973568	NONE
148707985789685760	N
148710653291532288	N
148711162765262848	N
148712279809081345	P
148713459826180096	P+
148714557106438144	P
148717096698777601	P+
148717711797653504	NONE
148718138870083584	NONE
148719740884496386	P
148720508823805952	N
148720687635378176	N
148721786387832834	P+
148722415478906880	NEU
148723118872084480	P+
148723747375951873	NONE
148725208080060416	N+
148725812189855744	P+
148726251593547776	P+
148726300838858752	P+
148727207966154752	NONE
148727451055423488	P
148728037578506240	NEU
148728150480785408	N
148728680183644161	P
148729106433966080	N
148729834066030593	N+
148731541298745344	NEU
148731747855638528	NONE
148731791505764352	NONE
148731924951728130	NONE
148732225112907778	P
148732236408176640	P+
148732338237480960	P+
148732340254949376	P
148732829478559746	NONE
148733240423878656	NONE
148733342785863681	NONE
148733694226612224	NONE
148733840171614208	P
148733909742530560	N
148734844468334592	NONE
148734983853449216	P+
148736376622419968	N
148737038257102848	NONE
148737677359972352	NONE
148737856347713537	P
148738309965889536	N
148738767027576834	P
148738846589329408	N
148739730606010368	P+
148739775032070144	N
148739812684345344	N
148740320337723392	N
148741176835584000	N+
148742897104191488	N
148746169584070657	NONE
148746775262539776	N
148748701639262208	NEU
148755188193312768	NONE
148755452627386369	P
148758167415832576	N+
148759434569596928	P
148760238533783552	P
148761384988065792	NONE
148761908323958784	N+
148762417634082817	N+
148764030553702401	P
148771443516248064	NONE
148781777228541953	P
148784230531473410	N
148784944452345857	N
148785691143307264	NEU
148786188185108480	P+
148787390872436736	P+
148789966686785537	P+
148790266193653762	P
148790336364363776	N
148792002438369280	N
148794069240385537	N
148794999847399424	N
148796059202760704	N
148796732401131520	NEU
148796768635731968	N
148798474480140288	NEU
148799098613538817	N+
148799767722471424	NONE
148800630515970049	N+
148801501769375744	NEU
148801809690013696	N
148803618684944384	N+
148803731327164416	P
148803880023629827	NONE
148804420572954624	NONE
148806305853865984	N
148808475848343552	P+
148809454085877760	NONE
148810499327393793	N
148813695273803777	P+
148815565786583040	N+
148815727380537344	P+
148817160066703360	N
148830567138463744	N+
148833404631261184	NONE
148837481960312833	NONE
148837927974211584	NONE
148845000241856512	P+
148850301171011586	P
148853951868059648	P+
148855921110548481	N
148861009581449216	P+
148864432028651521	NONE
148872121777537024	N
148877943542775808	P+
148886761886584832	N+
148896312379719680	N
148898862646562817	NONE
148912268850118656	NONE
148913896168767488	P
148914788037177345	P+
148957333014331393	N
148960347989094401	N
149005344197189632	NONE
149005394210070528	N
149006674068389888	NEU
149033784145219584	N
149037834823663616	NONE
149037999705960448	NONE
149039199339819008	NONE
149041764718743553	NONE
149042064447913984	NEU
149042079270572032	N
149043823178301441	NEU
149044193950580737	P
149044322787012610	NONE
149046899528314880	NEU
149047216617684992	NONE
149048487118520320	NEU
149048883169869824	P+
149050073941164032	P+
149051234324725760	NONE
149051544669659136	NONE
149054113315962880	NEU
149055766781894656	N+
149055945459249152	P+
149057876462288896	NEU
149058913084518400	NONE
149060612410982400	NEU
149061207616266240	N
149063008197419008	NEU
149063424167518208	NONE
149066469911691264	P
149066824057753600	NONE
149068509392019456	NONE
149072632401244160	P+
149074576565993472	N
149075083837714434	P+
149075837067591680	NEU
149076997241454592	N
149077436380876800	N
149078727022755840	NEU
149081430624968704	N+
149082920185896960	N
149083490246332416	N
149083614120919040	N
149087255833747456	P
149088991944253440	N
149093517313048577	N
149094659350740992	NONE
149095234301730816	N
149095360005013504	N
149095623415697408	P
149096726031114240	NEU
149096975906770944	P+
149097013705850882	P+
149097741774110720	N
149098733819269121	NONE
149100743549394944	N
149107489240125440	P
149109486869684224	NEU
149110456257224704	P+
149110738181562368	NONE
149112011115073536	P+
149132199768231936	P
149136575714955264	P+
149138500455890944	NONE
149147860842184705	N
149148902367571968	NEU
149152721461706754	P
149166634895020033	P+
149173980765491201	P+
149174948118802432	NEU
149176740974039042	P+
149189370585419776	N
149197259337244672	NONE
149197968526950400	P+
149199078801162240	NONE
149199132848963585	NONE
149202123236704256	P+
149216775949664258	P+
149217599392186368	NONE
149223640980922368	P+
149238245274824705	P+
149238499063758848	P
149239332065124352	N
149241035493613568	P+
149243813523750912	N
149246004036771840	N+
149248264124907520	NONE
149248362913337344	P
149251339216621568	P+
149252604428423170	NEU
149253973180809216	NEU
149257825921667072	P+
149270021103816705	P+
149285302740070400	N
149386407713058817	NONE
149395761690447873	P
149412037292859393	NONE
149415432632270848	NEU
149425433077743617	P+
149425572458668032	P+
149428631217774593	NONE
149430699206770689	N+
149430925913108480	NONE
149431296496631809	P
149431767093358593	P+
149431921548591106	NONE
149431945724567553	NONE
149432527818473472	P
149439374713556992	P
149444020454694912	P
149444327356121088	N+
149445561353908224	P+
149455389778395137	NEU
149457619906592769	NONE
149457963164246016	NONE
149458530758426624	NONE
149473645817905152	P+
149474253077622784	P+
149506575139225603	N
149508484705161217	N+
149511807164366848	P
149520042323738624	P+
149539393907077121	P+
149544369924485120	N
149544930820366336	P
149545137574387712	NEU
149549239465295873	P
149553093388931073	NONE
149555294920380416	NONE
149556372961370113	NONE
149556729657556993	N
149557182361387008	N
149560285420720129	NONE
149562758604660736	P+
149565438530027520	N
149565772648300545	P+
149568973296513025	P+
149576880641679360	NONE
149579945474129921	NONE
149580730681405440	NONE
149581780930936832	NONE
149583722734292992	N
149593130516217856	NEU
149605066859487234	N+
149605567181225985	P+
149619561723990016	NONE
149622783498911744	NONE
149623532463210496	P
149626072382709760	NONE
149633085766504448	P+
149633252439752704	P+
149633285746733056	NEU
149636453020876800	P+
149637074440568832	P+
149640609840373760	N
149645572113051649	P+
149650565947854850	NONE
149652713507008512	P
149653680088563713	N
149658139065716736	P+
149665832333623298	P
149762062682300416	NONE
149766426079674368	P+
149770211795537921	P+
149770923879317504	P+
149775973376724992	NEU
149784514263134208	NEU
149785488117596161	NONE
149794517313269760	NONE
149799009467367424	N
149800355482443777	NONE
149801498325430272	N+
149801984973737987	N
149808149120028672	P
149813226241130496	P+
149823441313345536	P+
149825732351238144	P+
149832675094577152	P
149836483187048448	NONE
149841084242083840	P
149853962097524736	P
149854523077312513	P
149864939056660480	N+
149869362545823746	N
149872237674115072	P
149882740500742145	P+
149882915117989890	NONE
149888663722016768	N
149896046959525889	N
149898474647863296	P+
149905243067531264	P+
149910903633088513	P+
149911504081272833	NONE
149924010719838209	P
149929385091272704	NONE
149929827959443457	NONE
149931694588305408	P+
149932121870434304	P
149932947057811456	P
149961363723264000	NEU
149962270330470401	NONE
149972440456507392	N+
149972553782403072	NONE
149972693821825024	P+
149975158763958273	P
149975337407758337	P
149976060694507520	N
149980246203043840	P+
149991560803651584	P+
150007968337891328	N
150010776592195585	N
150018232139517952	P
150077371020615681	P+
150110997770797056	NEU
150127197309509632	N
150131759932112896	P+
150140235911675904	P
150147784387997697	P+
150152527093047296	NONE
150159692746854401	N
150160951356833792	P+
150161423761276928	P
150161971969396736	P+
150164088155156480	P
150165809321349120	P+
150167668849262592	NEU
150173299693985792	P
150174956687339521	N
150179308370014208	P+
150179440297644033	N
150182696969175040	NEU
150183423246483457	NONE
150188166048006144	NONE
150189808411607041	NONE
150190711403327488	NONE
150191161267589120	NONE
150196155362443264	NONE
150196450993774592	P
150196718506487809	P+
150196808784683008	P
150198405271011328	NEU
150198577593974784	P
150202499440197633	NEU
150203470736142336	N
150203589938257920	N
150207398886383617	N
150208314259668992	P+
150214217386037248	NONE
150214903922294784	P+
150223485459890176	P+
150227280868806656	N
150233769981386752	P+
150236827641589760	P+
150253961096593408	NONE
150256209558122496	NONE
150263507181502464	NONE
150265395218092032	P
150266487704268800	N
150268400772464640	P+
150275702355271683	P+
150276814454005760	N
150277328323354624	N
150277542870388737	N
150287550060302336	P+
150294613926739971	P+
150297526891855872	N
150300323955748864	P
150308783887888384	NEU
150317196634112000	P+
150321185727578112	P
150330824804409344	P+
150337860292198400	N
150342195931652096	P
150343863435919360	P+
150346019681476609	P+
150351815605620736	N+
150353308643639297	N+
150361104294481921	P+
150361769691451392	N+
150365091538288640	NONE
150366048921722880	P+
150366212344381440	N+
150373250025799680	P+
150508166252208128	N
150513087949180929	P+
150515922258493441	P
150521964220514304	NONE
150522802166960129	P+
150524454441721856	N+
150527414907314176	N
150529752816549888	NONE
150534175110336513	NONE
150545283166646274	N+
150556296435867648	NONE
150561985220710400	P+
150563390887174145	P
150587615324807169	P+
150616834444509184	NEU
150625026155089920	P
150633982483107843	P
150639174037422080	P+
150639868295385089	P+
150645747925258240	P
150650826279497728	NONE
150655708130582528	NONE
150661496630808576	P+
150668374681206784	NONE
150669727407149056	NEU
150674457571246080	NEU
150677823445667841	P+
150714673770147840	P
150758315088035840	NEU
150760544809390080	NONE
150821976481607681	P
150851861736464384	P
150860261203513344	P+
150887755315023872	P+
150888874091085824	P
150891051941498880	P+
150919173772554240	N+
150921158965993473	P+
150985622566354944	P+
150989173187289088	NEU
150999704937832448	NEU
151001942078926849	NEU
151030382328946688	N
151033233771995136	P+
151036409837387776	N+
151044140405243904	N+
151044554135572480	N+
151063945069862912	P
151069949530607616	P+
151072188018081792	P+
151076513293418497	NEU
151078004792111106	P+
151088908040548352	N
151094695638999040	P+
151212748125126656	NONE
151233531002109952	NEU
151236196348080129	P+
151241072624926720	P
151252262948323328	N+
151265998824144896	N+
151288699768934401	P+
151300773429526529	N
151300885169975296	N
151328861441896448	P
151331264488681473	N+
151350734540124160	NONE
151358860597276673	P+
151360378318749696	P+
151362155013349377	N+
151363672965521408	P
151364172108660737	N+
151364269454262274	N+
151364686795911170	NONE
151364752701009920	P+
151365636411498496	P
151377071808057344	NONE
151378105397817344	N
151378281772490753	P
151385367315103744	N+
151386131433394176	NONE
151393487554752512	P+
151394168835551232	N+
151396459349159936	NONE
151408099536809984	NONE
151436475764973569	P
151447668013543424	P+
151460559269793792	N+
151534268831633408	P+
151548822781300736	N+
151554290777989121	N+
151555227064074240	P
151565296153526272	NONE
151593241974812672	NONE
151596800120336384	P
151617085091487744	NONE
151617935524372480	P
151622866188767232	NONE
151626423143104512	P+
151628115561549824	P+
151629674806640640	N
151630582898626560	NONE
151631192993710080	N
151631761812635648	P
151633418365583360	N
151634919297261568	P+
151635811127934976	P+
151637618721951744	P+
151640456244101120	P
151646232723468288	P+
151649789791043584	NEU
151660165253443584	NONE
151663922523553795	P+
151680930459815937	NONE
151690662457262080	P
